anio_mes,ventas_bruta_er,devoluciones_er,ventas_netas_er,costo_ventas_er,utilidad_bruta_er,inv_inicial_er,compras_er,inv_final_er,margen_bruto_pct_er,bonificaciones_er,ratio_devoluciones
2026-01,767065945.0,5391050.0,761674895.0,655569319.0,106105576.0,1568915588.0,842847810.0,1756194079.0,0.1453546813370785,0.0,0.0070281441056544
2026-02,771488260.0,17107808.0,754380452.0,623005507.0,131374945.0,1756194079.0,781253993.0,1917085246.0,0.1924627511506137,2642681.0,0.0221750723724558
2026-03,914517147.0,45585000.0,868932147.0,709930959.0,159001188.0,1917085246.0,906887896.0,2157663056.0,0.2237095156401698,43620873.0,0.0498459762613942
2026-04,905449465.0,22756200.0,882693265.0,720666216.0,162027049.0,2157663056.0,549374745.0,1986371585.0,0.204079030517733,0.0,0.025132490414581
2026-05,695708334.0,17270500.0,678437834.0,566118059.0,112319775.0,1986371585.0,351333173.0,1787727227.0,0.1862709826327881,16140528.0,0.0248243396779547
2026-06,867567252.0,9998760.0,857568492.0,708852185.0,148716307.0,1787727227.0,953371717.0,2051394533.0,0.1829426671351583,19147774.0,0.0115250546593937
